,Datum,Mesec,Godina,Sistem,Objekat,Početak zastoja,Ukupno vreme zastoja u minutima,Kraj zastoja,Vrsta_zastoja,Vreme zastoja
7744,2016-05-28 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-3,2016-05-28 09:00:00,20.000000002328306,2016-05-28 09:20:00,Elektro,20
7745,2016-05-28 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-28 14:10:00,14.99999999650754,2016-05-28 14:25:00,Masinski,15
7746,2016-05-28 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-1600 - J-IV-2,2016-05-28 22:25:00,9.999999990686774,2016-05-28 22:35:00,Elektro,10
7747,2016-05-28 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-29 02:00:00,29.99999999301508,2016-05-29 02:30:00,Elektro,30
7748,2016-05-29 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-29 09:00:00,20.000000002328306,2016-05-29 09:20:00,Elektro,20
7749,2016-05-29 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-29 14:15:00,14.99999999650754,2016-05-29 14:30:00,Masinski,15
7750,2016-05-29 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-29 14:40:00,20.000000002328306,2016-05-29 15:00:00,Masinski,20
7751,2016-05-29 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-29 18:45:00,14.99999999650754,2016-05-29 19:00:00,Masinski,15
7752,2016-05-29 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-05-29 20:00:00,39.999999994179234,2016-05-29 20:40:00,Elektro,40
7753,2016-05-29 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-05-30 01:00:00,85.00000000465661,2016-05-30 02:25:00,Elektro,85
7754,2016-05-30 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-05-31 06:00:00,24.999999997671694,2016-05-31 06:25:00,Elektro,25
7755,2016-05-31 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-05-31 12:00:00,30.00000000349246,2016-05-31 12:30:00,Elektro,30
7756,2016-05-31 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-3,2016-05-31 17:00:00,84.99999999417923,2016-05-31 18:25:00,Elektro,85
7757,2016-05-31 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-05-31 23:00:00,14.99999999650754,2016-05-31 23:15:00,Elektro,15
7758,2016-05-31 00:00:00,MAJ,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-01 03:40:00,9.999999990686774,2016-06-01 03:50:00,Masinski,10
7759,2016-06-01 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-1600 - J-IV-3,2016-06-01 08:20:00,230.00000000582077,2016-06-01 12:20:00,Elektro,240
7760,2016-06-01 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-01 17:00:00,79.99999999883585,2016-06-01 18:20:00,Ostalo,80
7761,2016-06-01 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-02 02:10:00,34.99999999883585,2016-06-02 02:45:00,Masinski,35
7762,2016-06-01 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-02 03:00:00,10.000000001164153,2016-06-02 03:10:00,Ostalo,10
7763,2016-06-02 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-02 07:00:00,480.00000000349246,2016-06-02 18:15:00,Ostalo,675
7764,2016-06-03 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-1,2016-06-03 12:05:00,25.000000008149073,2016-06-03 12:30:00,Masinski,25
7765,2016-06-03 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-03 13:40:00,20.000000002328306,2016-06-03 14:00:00,Ostalo,20
7766,2016-06-03 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-04 04:30:00,10.000000001164153,2016-06-04 04:40:00,Masinski,10
7767,2016-06-04 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-04 12:45:00,30.00000000349246,2016-06-04 13:15:00,Masinski,30
7768,2016-06-04 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32,2016-06-04 19:30:00,20.000000002328306,2016-06-04 19:50:00,Elektro,20
7769,2016-06-04 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32,2016-06-05 00:10:00,10.000000001164153,2016-06-05 00:20:00,Elektro,10
7770,2016-06-05 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-06-05 11:20:00,30.00000000349246,2016-06-05 11:50:00,Elektro,30
7771,2016-06-05 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-05 17:30:00,330.0000000069849,2016-06-06 02:15:00,Masinski,525
7772,2016-06-06 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-06 09:10:00,24.999999997671694,2016-06-06 09:45:00,Masinski,35
7773,2016-06-06 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-06 16:20:00,24.999999997671694,2016-06-06 16:45:00,Elektro,25
7774,2016-06-06 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-07 00:05:00,15.00000000698492,2016-06-07 00:20:00,Ostalo,15
7775,2016-06-07 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-07 09:45:00,69.9999999976717,2016-06-07 12:00:00,Masinski,135
7776,2016-06-07 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-08 03:10:00,229.9999999953434,2016-06-08 17:20:00,Masinski,850
7777,2016-06-08 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-08 19:05:00,4.999999995343387,2016-06-08 19:10:00,Ostalo,5
7778,2016-06-08 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-08 21:45:00,10.000000001164153,2016-06-08 21:55:00,Masinski,10
7779,2016-06-08 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-09 03:10:00,10.000000001164153,2016-06-09 03:20:00,Masinski,10
7780,2016-06-09 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-09 07:10:00,40.00000000465661,2016-06-09 07:50:00,Masinski,40
7781,2016-06-09 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-3,2016-06-09 16:50:00,10.000000001164153,2016-06-09 17:00:00,Elektro,10
7782,2016-06-10 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-10 21:45:00,14.99999999650754,2016-06-10 22:15:00,Elektro,30
7783,2016-06-11 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-11 09:20:00,10.000000001164153,2016-06-11 09:30:00,Masinski,10
7784,2016-06-11 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-11 12:45:00,34.99999999883585,2016-06-11 13:20:00,Elektro,35
7785,2016-06-11 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-5,2016-06-11 17:35:00,10.000000001164153,2016-06-11 17:45:00,Masinski,10
7786,2016-06-11 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-11 19:10:00,30.00000000349246,2016-06-11 19:40:00,Masinski,30
7787,2016-06-11 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-5,2016-06-11 20:45:00,29.99999999301508,2016-06-11 21:15:00,Elektro,30
7788,2016-06-12 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-13 06:10:00,14.99999999650754,2016-06-13 06:25:00,Elektro,15
7789,2016-06-13 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-6,2016-06-13 08:30:00,20.000000002328306,2016-06-13 08:50:00,Masinski,20
7790,2016-06-13 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-13 13:05:00,4.999999995343387,2016-06-13 13:10:00,Elektro,5
7791,2016-06-13 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-13 15:00:00,94.99999999534339,2016-06-13 16:25:00,Ostalo,85
7792,2016-06-13 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-13 17:20:00,30.00000000349246,2016-06-13 17:50:00,Masinski,30
7793,2016-06-13 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-06-14 02:00:00,29.99999999301508,2016-06-14 02:30:00,Ostalo,30
7794,2016-06-13 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-14 03:50:00,10.000000001164153,2016-06-14 04:00:00,Elektro,10
7795,2016-06-14 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-14 09:50:00,25.000000008149073,2016-06-14 10:15:00,Masinski,25
7796,2016-06-14 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-06-14 16:00:00,30.00000000349246,2016-06-14 16:30:00,Elektro,30
7797,2016-06-14 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-14 23:35:00,10.000000001164153,2016-06-14 23:45:00,Masinski,10
7798,2016-06-15 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-15 10:00:00,15.00000000698492,2016-06-15 10:15:00,Ostalo,15
7799,2016-06-15 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-15 11:00:00,14.99999999650754,2016-06-15 11:15:00,Masinski,15
7800,2016-06-15 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-15 17:00:00,90.0,2016-06-15 18:30:00,Ostalo,90
7801,2016-06-15 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-15 19:00:00,5.000000005820766,2016-06-15 19:05:00,Elektro,5
7802,2016-06-15 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-06-16 04:15:00,135.0,2016-06-16 06:30:00,Elektro,135
7803,2016-06-16 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-16 07:00:00,480.00000000349246,2016-06-17 04:05:00,Ostalo,1265
7804,2016-06-17 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-1,2016-06-17 08:30:00,214.99999999883585,2016-06-17 12:05:00,Elektro,215
7805,2016-06-17 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-17 15:40:00,104.99999999650754,2016-06-17 17:25:00,Elektro,105
7806,2016-06-17 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-17 23:15:00,75.00000000349246,2016-06-18 00:30:00,Elektro,75
7807,2016-06-18 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-1,2016-06-18 07:00:00,169.99999999883585,2016-06-18 09:50:00,Elektro,170
7808,2016-06-18 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-18 11:45:00,10.000000001164153,2016-06-18 11:55:00,Masinski,10
7809,2016-06-18 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-1,2016-06-18 16:30:00,14.99999999650754,2016-06-18 16:45:00,Elektro,15
7810,2016-06-18 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-18 17:50:00,50.000000005820766,2016-06-18 18:40:00,Ostalo,50
7811,2016-06-18 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-19 05:50:00,14.99999999650754,2016-06-19 06:05:00,Masinski,15
7812,2016-06-18 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-1,2016-06-19 06:15:00,45.0,2016-06-19 07:00:00,Elektro,45
7813,2016-06-19 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-4,2016-06-20 05:15:00,24.999999997671694,2016-06-20 05:40:00,Elektro,25
7814,2016-06-19 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-20 05:50:00,14.99999999650754,2016-06-20 06:05:00,Ostalo,15
7815,2016-06-20 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-20 12:40:00,19.999999991850927,2016-06-20 13:00:00,Masinski,20
7816,2016-06-20 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-20 13:15:00,10.000000001164153,2016-06-20 13:25:00,Elektro,10
7817,2016-06-20 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-20 17:25:00,20.000000002328306,2016-06-20 18:05:00,Masinski,40
7818,2016-06-20 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-20 19:00:00,10.000000001164153,2016-06-20 19:10:00,Masinski,10
7819,2016-06-20 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-21 01:30:00,14.99999999650754,2016-06-21 01:45:00,Masinski,15
7820,2016-06-20 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-21 04:10:00,15.00000000698492,2016-06-21 04:25:00,Elektro,15
7821,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-21 13:50:00,10.000000001164153,2016-06-21 14:00:00,Masinski,10
7822,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-21 20:00:00,24.999999997671694,2016-06-21 20:25:00,Masinski,25
7823,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-21 20:35:00,10.000000001164153,2016-06-21 20:45:00,Masinski,10
7824,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-21 21:15:00,20.000000002328306,2016-06-21 21:35:00,Masinski,20
7825,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-22 00:05:00,30.00000000349246,2016-06-22 00:35:00,Masinski,30
7826,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-22 01:50:00,10.000000001164153,2016-06-22 02:00:00,Masinski,10
7827,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-1,2016-06-22 03:25:00,10.000000001164153,2016-06-22 03:35:00,Masinski,10
7828,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-22 05:30:00,10.000000001164153,2016-06-22 05:40:00,Masinski,10
7829,2016-06-21 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-22 06:30:00,14.99999999650754,2016-06-22 06:45:00,Elektro,15
7830,2016-06-22 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-22 07:30:00,14.99999999650754,2016-06-22 07:45:00,Elektro,15
7831,2016-06-22 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-22 10:45:00,45.0,2016-06-22 11:30:00,Masinski,45
7832,2016-06-22 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-22 16:10:00,90.0,2016-06-22 17:40:00,Ostalo,90
7833,2016-06-22 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-22 19:00:00,15.00000000698492,2016-06-22 19:30:00,Masinski,30
7834,2016-06-22 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-23 05:25:00,30.00000000349246,2016-06-23 05:55:00,Ostalo,30
7835,2016-06-23 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-23 16:00:00,5.000000005820766,2016-06-23 16:05:00,Elektro,5
7836,2016-06-23 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-24 02:25:00,30.00000000349246,2016-06-24 02:55:00,Ostalo,30
7837,2016-06-24 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-24 07:00:00,480.00000000349246,2016-06-24 19:00:00,Ostalo,720
7838,2016-06-24 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-24 23:00:00,239.99999999650754,2016-06-25 03:00:00,Masinski,240
7839,2016-06-28 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-28 20:00:00,14.99999999650754,2016-06-28 20:15:00,Ostalo,15
7840,2016-06-28 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-29 01:00:00,30.00000000349246,2016-06-29 01:30:00,Masinski,30
7841,2016-06-29 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-29 07:20:00,10.000000001164153,2016-06-29 07:30:00,Masinski,10
7842,2016-06-29 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-29 12:00:00,30.00000000349246,2016-06-29 12:30:00,Masinski,30
7843,2016-06-29 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-29 17:05:00,24.999999997671694,2016-06-29 17:30:00,Masinski,25
7844,2016-06-29 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-29 22:00:00,15.00000000698492,2016-06-29 22:15:00,Masinski,15
7845,2016-06-30 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-30 10:00:00,205.00000000814907,2016-06-30 13:25:00,Masinski,205
7846,2016-06-30 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-06-30 19:00:00,40.00000000465661,2016-06-30 19:40:00,Masinski,40
7847,2016-06-30 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-06-30 20:30:00,10.000000001164153,2016-06-30 20:40:00,Masinski,10
7848,2016-06-30 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-06-30 20:50:00,10.000000001164153,2016-06-30 21:00:00,Masinski,10
7849,2016-06-30 00:00:00,JUN,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-5,2016-06-30 21:05:00,115.00000000814907,2016-07-01 02:00:00,Elektro,295
7850,2016-07-01 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-01 20:10:00,14.99999999650754,2016-07-01 20:25:00,Elektro,15
7851,2016-07-01 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-02 04:05:00,20.000000002328306,2016-07-02 04:25:00,Masinski,20
7852,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-02 09:00:00,14.99999999650754,2016-07-02 09:15:00,Masinski,15
7853,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-07-02 10:05:00,10.000000001164153,2016-07-02 10:15:00,Masinski,10
7854,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-02 11:00:00,14.99999999650754,2016-07-02 11:15:00,Masinski,15
7855,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-02 14:15:00,14.99999999650754,2016-07-02 14:30:00,Masinski,15
7856,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-02 17:10:00,34.99999999883585,2016-07-02 18:10:00,Masinski,60
7857,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-07-02 19:00:00,15.00000000698492,2016-07-02 19:15:00,Masinski,15
7858,2016-07-02 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-03 04:10:00,20.000000002328306,2016-07-03 04:30:00,Masinski,20
7859,2016-07-03 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-03 16:30:00,20.000000002328306,2016-07-03 16:50:00,Masinski,20
7860,2016-07-03 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-03 18:10:00,79.99999999883585,2016-07-03 19:30:00,Masinski,80
7861,2016-07-05 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-5,2016-07-05 11:45:00,194.99999999650754,2016-07-05 15:00:00,Ostalo,195
7862,2016-07-05 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-06 00:10:00,49.99999999534339,2016-07-06 01:00:00,Elektro,50
7863,2016-07-06 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-06 11:10:00,19.999999991850927,2016-07-06 12:20:00,Masinski,70
7864,2016-07-06 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-06 12:40:00,19.999999991850927,2016-07-06 13:00:00,Masinski,20
7865,2016-07-06 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-06 18:40:00,19.999999991850927,2016-07-06 19:15:00,Masinski,35
7866,2016-07-06 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-07 05:00:00,14.99999999650754,2016-07-07 05:15:00,Masinski,15
7867,2016-07-07 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-07 08:55:00,90.0,2016-07-07 10:25:00,Masinski,90
7868,2016-07-07 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-07 16:45:00,50.000000005820766,2016-07-07 18:35:00,Masinski,110
7869,2016-07-08 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-08 23:00:00,24.999999997671694,2016-07-08 23:25:00,Masinski,25
7870,2016-07-08 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-09 03:25:00,10.000000001164153,2016-07-09 03:35:00,Masinski,10
7871,2016-07-09 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-09 18:05:00,60.00000000698492,2016-07-09 19:05:00,Masinski,60
7872,2016-07-10 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-10 10:30:00,10.000000001164153,2016-07-10 10:40:00,Masinski,10
7873,2016-07-10 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-10 17:30:00,34.99999999883585,2016-07-10 18:05:00,Masinski,35
7874,2016-07-10 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-10 20:10:00,14.99999999650754,2016-07-10 20:25:00,Masinski,15
7875,2016-07-10 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-10 23:00:00,19.999999991850927,2016-07-10 23:20:00,Masinski,20
7876,2016-07-11 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-3,2016-07-11 09:30:00,55.00000000116415,2016-07-11 10:25:00,Masinski,55
7877,2016-07-11 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-11 11:00:00,19.999999991850927,2016-07-11 11:20:00,Masinski,20
7878,2016-07-11 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-11 17:55:00,9.999999990686774,2016-07-11 18:05:00,Elektro,10
7879,2016-07-11 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-12 01:15:00,29.99999999301508,2016-07-12 01:45:00,Elektro,30
7880,2016-07-12 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-12 07:10:00,20.000000002328306,2016-07-12 07:30:00,Masinski,20
7881,2016-07-12 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),ODLAGAČ ARsB-2000,2016-07-12 10:00:00,50.000000005820766,2016-07-12 12:30:00,Elektro,150
7882,2016-07-12 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-12 19:00:00,105.00000000698492,2016-07-12 20:45:00,Masinski,105
7883,2016-07-12 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),TR.TR.B-2000 - J-V-2,2016-07-12 21:30:00,29.99999999301508,2016-07-12 22:00:00,Elektro,30
7884,2016-07-12 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-13 02:30:00,185.00000000582077,2016-07-13 05:35:00,Masinski,185
7885,2016-07-12 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-13 05:40:00,20.000000002328306,2016-07-13 06:00:00,Elektro,20
7886,2016-07-13 00:00:00,JUL,2016.0,V BTO SRs-2000/32(5),BAGER SRs-2000/32(5),2016-07-13 17:00:00,69.9999999976717,2016-07-13 18:10:00,Elektro,70
